text,label,clean_text,text_length
"OpenSea, one of the largest NFT marketplaces in the world, is reducing its workforce because of the current “crypto winter and broad macroeconomic instability,” its CEO and founder Devin Finzer said.   https://t.co/TEJrl5HVTm",2,opensea one of the largest nft marketplaces in the world is reducing its workforce because of the current crypto winter and broad macroeconomic instability its ceo and founder devin finzer said,193
"Prime members worldwide bought more than 300 million items, averaging 100,000 items per minute during Amazon’s two days of deals, the company reported.  https://t.co/2J7EowE8O8",2,prime members worldwide bought more than million items averaging items per minute during amazons two days of deals the company reported,135
AMC shows key areas of weakness that put the meme-stock darling on shaky ground  https://t.co/ZV3cVzMriU,2,amc shows key areas of weakness that put the memestock darling on shaky ground,78
Coronavirus Update: Protein-based vaccine’s OK fails to boost Novavax stock  https://t.co/lQPaFlwOur,2,coronavirus update proteinbased vaccines ok fails to boost novavax stock,72
Twitter recovers from morning service outage  https://t.co/WCZUWpbWuP,2,twitter recovers from morning service outage,44
'Internal error' cited as Twitter suffers site outage  https://t.co/n6iZTvb8hi,2,internal error cited as twitter suffers site outage,51
"Grocery- and liquor-delivery startup Gopuff is cutting 10% of its global workforce, about 1,500 jobs, and shuttering 76 warehouses across the U.S. in an effort to cut costs.   Earlier this year, Gopuff laid off about 3% of its global workforce.  https://t.co/WTWnoFNHkE",2,grocery and liquordelivery startup gopuff is cutting of its global workforce about jobs and shuttering warehouses across the us in an effort to cut costs earlier this year gopuff laid off about of its global workforce,217
"Calling it a “a defining moment,” embattled crypto lender Celsius Networks has filed for Chapter 11 bankruptcy protection.  https://t.co/bo5nlqYB77",2,calling it a a defining moment embattled crypto lender celsius networks has filed for chapter bankruptcy protection,115
"Amazon Prime Day 2022 is almost over: When does it end, the best deals and more.  https://t.co/DrqUyshnPO",2,amazon prime day is almost over when does it end the best deals and more,72
"A month after freezing withdrawals, embattled crypto lender Celsius Networks is preparing to file for Chapter 11 bankruptcy protection, according to a new report.  https://t.co/IkyruyFTCs",2,a month after freezing withdrawals embattled crypto lender celsius networks is preparing to file for chapter bankruptcy protection according to a new report,156
"Grocery- and liquor-delivery startup Gopuff is cutting 10% of its global workforce, with about 1,500 jobs to be cut, and shuttering 76 warehouses across the U.S. in an effort to cut costs.  https://t.co/2k1st5IE6U",2,grocery and liquordelivery startup gopuff is cutting of its global workforce with about jobs to be cut and shuttering warehouses across the us in an effort to cut costs,168
"Microsoft will handle the technology and sales needed for Netflix to offer an ad-supported subscription plan, a Microsoft executive disclosed in a blog post on Wednesday. The plan is expected to be cheaper than other Netflix streaming options.   https://t.co/emneJUDeUX",2,microsoft will handle the technology and sales needed for netflix to offer an adsupported subscription plan a microsoft executive disclosed in a blog post on wednesday the plan is expected to be cheaper than other netflix streaming options,239
FDA authorizes Novavax's COVID-19 vaccine for adults 18 and older  https://t.co/obqWw4yW17,2,fda authorizes novavaxs covid vaccine for adults and older,58
"“I had been begging… and attempting to raise the reality that… if we made no intervention into what I saw occurring, people were going to die,” a former Twitter employee said during riveting taped testimony at the latest Jan. 6 hearing.   https://t.co/5QX99CMqVd",2,i had been begging and attempting to raise the reality that if we made no intervention into what i saw occurring people were going to die a former twitter employee said during riveting taped testimony at the latest jan hearing,226
"“Uber has a long history of buying research that presents a rosy picture of their business model,” one labor expert says.  https://t.co/bUn3sp6FU1",2,uber has a long history of buying research that presents a rosy picture of their business model one labor expert says,117
"Grocery- and liquor-delivery startup GoPuff is cutting 10% of its global workforce and shuttering 76 warehouses across the U.S. in an effort to cut costs, according to a new report.  https://t.co/vgstrHUQa2",2,grocery and liquordelivery startup gopuff is cutting of its global workforce and shuttering warehouses across the us in an effort to cut costs according to a new report,168
"Amazon Prime Day: 7 ‘greener’ ways to shop the deals, including plastic-free packaging  https://t.co/SEAlO5AaIO",2,amazon prime day greener ways to shop the deals including plasticfree packaging,79
"64% of consumers plan to shop during Amazon Prime Day, particularly for household items, according to NielsenIQ. Many will also be looking for deals on groceries.   https://t.co/ChXRttNhXK",2,of consumers plan to shop during amazon prime day particularly for household items according to nielseniq many will also be looking for deals on groceries,154
You can ask Amazon to not use plastic packaging materials for your orders. Make the request via email or use the chat option and request that future orders be plastic-free with minimal packaging. This information will be saved to your account.  https://t.co/owOPD8BPrk,2,you can ask amazon to not use plastic packaging materials for your orders make the request via email or use the chat option and request that future orders be plasticfree with minimal packaging this information will be saved to your account,239
The drop of Sony’s PS5 is only available to Best Buy Totaltech members. This continues a trend of major retailers putting some of its most popular products behind a paywall.   https://t.co/9P2BR2ruqV,2,the drop of sonys ps is only available to best buy totaltech members this continues a trend of major retailers putting some of its most popular products behind a paywall,169
"Best Buy is getting a major restock of the highly sought-after Play Station 5, but there’s a catch: It's only available to Best Buy Totaltech members.    https://t.co/Fk4ej5bw4d",2,best buy is getting a major restock of the highly soughtafter play station but theres a catch its only available to best buy totaltech members,142
"LoanDepot to cut another 2,000 jobs after already cutting 2,800 positions  https://t.co/2MzCvdUxG8",2,loandepot to cut another jobs after already cutting positions,61
Peloton to stop manufacturing its own products  https://t.co/AWjFdcYZGT,2,peloton to stop manufacturing its own products,46
"Here’s everything you need to know about Amazon Prime Day 2022, which starts Tuesday.  https://t.co/46DVWrtzY4",2,heres everything you need to know about amazon prime day which starts tuesday,77
"Amazon Prime Day 2022: What time it starts, the best deals and how it works  https://t.co/jgMSn6Q75X",2,amazon prime day what time it starts the best deals and how it works,68
Ready for Amazon #PrimeDay 2022? Here's everything you need to know.  https://t.co/Bp8nky5dTB,2,ready for amazon primeday heres everything you need to know,59
"Moderna is developing a bivalent booster that specifically targets BA.4 and BA.5 as well as the original strain of the virus, per the recent guidance from the FDA.  https://t.co/XZ8L5q0YYi",2,moderna is developing a bivalent booster that specifically targets ba and ba as well as the original strain of the virus per the recent guidance from the fda,157
"Analysis firms IDC and Gartner both track double-digit percentage decline in PC shipments, but differ widely on Apple's performance.   https://t.co/12FrryhpoT",2,analysis firms idc and gartner both track doubledigit percentage decline in pc shipments but differ widely on apples performance,128
"Here’s everything you need to know about Amazon Prime Day 2022, which starts Tuesday.  https://t.co/orNTBE33uK",2,heres everything you need to know about amazon prime day which starts tuesday,77
London Heathrow says it experienced 40 years of passenger growth in four months  https://t.co/WIYq794mQz,2,london heathrow says it experienced years of passenger growth in four months,76
NIO responds to Grizzly short seller report by retaining forensic accounting firm  https://t.co/IJtz8RX1Ui,2,nio responds to grizzly short seller report by retaining forensic accounting firm,81
$ENTEF - ESE Entertainment signs 24 new deals in fiscal Q3 2022  https://t.co/8X7VoDCMOg,2,entef ese entertainment signs new deals in fiscal q,51
"$ADMP - Adamis CEO urges stock split approval, slate of directors in letter to shareholders  https://t.co/cwzw7uJ90i",2,admp adamis ceo urges stock split approval slate of directors in letter to shareholders,87
$EVIO - EVIO to expand Florida operations to include Roofing and Restoration Services  https://t.co/mdUZf78K0m,2,evio evio to expand florida operations to include roofing and restoration services,82
